Sequela Name,Health State Name,Health State Lay Description,Mean,Lower,Upper
Acute adenolymphangitis due to lymphatic filariasis,"Infectious disease, acute episode, moderate ","has a fever and aches, and feels weak, which causes some difficulty with daily activities. ",0.050594946,0.032378223,0.07405045
Hydrocele due to lymphatic filariasis,Epididymo-orchitis,has swelling and tenderness in the testicles and pain during urination. ,0.1281245327999997,0.086099005,0.18045061999999998
Lymphedema due to lymphatic filariasis,"Lymphatic filariasis, symptomatic","has swollen legs with hard and thick skin, which causes difficulty in moving around.",0.10858313289999999,0.073114282,0.15372801249999996
Asymptomatic onchocerciasis,Asymptomatic,,0,0,0
Mild skin disease without itch due to onchocerciasis,"Disfigurement, level 1","has a slight, visible physical deformity that others notice, which causes some worry and discomfort.",0.011016252399999999,0.005239763,0.020619542499999997
Severe skin disease without itch due to onchocerciasis,"Disfigurement, level 3","has an obvious physical deformity that makes others uncomfortable, which causes the person to avoid social contact, feel worried, sleep poorly, and think about suicide.",0.40479053700000034,0.274506378,0.545533435
Mild skin disease due to onchocerciasis,"Disfigurement, level 1 with itch/pain","has a slight, visible physical deformity that is sometimes sore or itchy. Others notice the deformity, which causes some worry and discomfort.",0.026517503900000038,0.015009938,0.042397048
Moderate skin disease due to onchocerciasis,"Disfigurement, level 2, with itch/pain","has a visible physical deformity that is sore and itchy. Other people stare and comment, which causes the person to worry. The person has trouble sleeping and concentrating.",0.18808746869999995,0.124700385,0.266592375
Severe skin disease due to onchocerciasis,"Disfigurement, level 2, with itch/pain","has a visible physical deformity that is sore and itchy. Other people stare and comment, which causes the person to worry. The person has trouble sleeping and concentrating.",0.18808746869999995,0.124700385,0.266592375
Moderate vision impairment due to onchocerciasis,"Distance vision, moderate impairment",has vision problems that make it difficult to recognize faces or objects across a room.,0.030842126399999965,0.018822003,0.048710372499999995
Severe vision impairment due to onchocerciasis,"Distance vision, severe impairment","has severe vision loss, which causes difficulty in daily activities, some emotional impact (for example worry), and some difficulty going outside the home without assistance.",0.18404848780000027,0.125125058,0.25828618249999996
Blindness due to onchocerciasis,Distance vision blindness,"is completely blind, which causes great difficulty in some daily activities, worry and anxiety, and great difficulty going outside the home without assistance. ",0.187364583,0.124428678,0.260217163
Moderate vision impairment due to trachoma,"Distance vision, moderate impairment",has vision problems that make it difficult to recognize faces or objects across a room.,0.030842126399999965,0.018822003,0.048710372499999995
Severe vision impairment due to trachoma,"Distance vision, severe impairment","has severe vision loss, which causes difficulty in daily activities, some emotional impact (for example worry), and some difficulty going outside the home without assistance.",0.18404848780000027,0.125125058,0.25828618249999996
Blindness due to trachoma,Distance vision blindness,"is completely blind, which causes great difficulty in some daily activities, worry and anxiety, and great difficulty going outside the home without assistance. ",0.187364583,0.124428678,0.260217163
Post-dengue chronic fatigue syndrome,"Infectious disease, post-acute consequences (fatigue, emotional lability, insomnia)",is always tired and easily upset. The person feels pain all over the body and is depressed.,0.21884873139999986,0.148066725,0.307829015
Moderate dengue,"Infectious disease, acute episode, moderate ","has a fever and aches, and feels weak, which causes some difficulty with daily activities. ",0.050594946,0.032378223,0.07405045
Severe dengue,"Infectious disease, acute episode, severe","has a high fever and pain, and feels very weak, which causes great difficulty with daily activities.",0.133411519,0.088459515,0.189501665
Asymptomatic yellow fever,Asymptomatic,,0,0,0
Moderate yellow fever,"Infectious disease, acute episode, moderate ","has a fever and aches, and feels weak, which causes some difficulty with daily activities. ",0.050594946,0.032378223,0.07405045
Severe yellow fever,"Infectious disease, acute episode, severe","has a high fever and pain, and feels very weak, which causes great difficulty with daily activities.",0.133411519,0.088459515,0.189501665
Rabies,"Infectious disease, acute episode, severe","has a high fever and pain, and feels very weak, which causes great difficulty with daily activities.",0.133411519,0.088459515,0.189501665
Asymptomatic ascariasis,Asymptomatic,,0,0,0
Heavy infestation of ascariasis,"Intestinal nematode infections, symptomatic",has cramping pain and a bloated feeling in the belly.,0.026558228399999977,0.014542517499999998,0.043477967
Mild abdominopelvic problems due to ascariasis,"Abdominopelvic problem, mild",has some pain in the belly that causes nausea but does not interfere with daily activities.,0.011009249599999995,0.00537732,0.020820188
Severe wasting due to ascariasis,Severe wasting,is extremely skinny and has no energy. ,0.12765389570000002,0.08191012,0.18267661999999998
Asymptomatic trichuriasis,Asymptomatic,,0,0,0
Heavy infestation of trichuriasis,"Intestinal nematode infections, symptomatic",has cramping pain and a bloated feeling in the belly.,0.026558228399999977,0.014542517499999998,0.043477967
Mild abdominopelvic problems due to trichuriasis,"Abdominopelvic problem, mild",has some pain in the belly that causes nausea but does not interfere with daily activities.,0.011009249599999995,0.00537732,0.020820188
Severe wasting due to trichuriasis,Severe wasting,is extremely skinny and has no energy. ,0.12765389570000002,0.08191012,0.18267661999999998
Asymptomatic hookworm,Asymptomatic,,0,0,0
Mild anemia due to hookworm disease,"Anemia, mild","feels slightly tired and weak at times, but this does not interfere with normal daily activities.",0.003696398,0.001312473,0.008138783
Moderate anemia due to hookworm disease,"Anemia, moderate","feels moderate fatigue, weakness, and shortness of breath after exercise, making daily activities more difficult.",0.051541961500000025,0.033847375,0.075721813
Severe anemia due to hookworm disease,"Anemia, severe","feels very weak, tired and short of breath, and has problems with activities that require physical effort or deep concentration.",0.14876615300000026,0.10073293999999999,0.20911520249999996
Heavy infestation of hookworm,"Intestinal nematode infections, symptomatic",has cramping pain and a bloated feeling in the belly.,0.026558228399999977,0.014542517499999998,0.043477967
Mild abdominopelvic problems due to hookworm disease,"Abdominopelvic problem, mild",has some pain in the belly that causes nausea but does not interfere with daily activities.,0.011009249599999995,0.00537732,0.020820188
Severe wasting due to hookworm disease,Severe wasting,is extremely skinny and has no energy. ,0.12765389570000002,0.08191012,0.18267661999999998
Asymptomatic clonorchiasis,Asymptomatic,,0,0,0
Asymptomatic fascioliasis,Asymptomatic,,0,0,0
Asymptomatic intestinal fluke infection,Asymptomatic,,0,0,0
Asymptomatic opisthorchiasis,Asymptomatic,,0,0,0
Asymptomatic paragonimiasis,Asymptomatic,,0,0,0
Mild paragonimiasis due to food-borne trematodiases,"COPD and other chronic respiratory problems, mild","has cough and shortness of breath after heavy physical activity, but is able to walk long distances and climb stairs.",0.019316720799999982,0.010635392500000002,0.03272288
Moderate paragonimiasis due to food-borne trematodiases,"COPD and other chronic respiratory problems, moderate","has cough, wheezing and shortness of breath, even after light physical activity. The person feels tired and can walk only short distances or climb only a few stairs.",0.22517170790000043,0.15291988,0.3097289924999999
Severe paragonimiasis due to food-borne trematodiases,"COPD and other chronic respiratory problems, severe","has cough, wheezing and shortness of breath all the time. The person has great difficulty walking even short distances or climbing any stairs, feels tired when at rest, and is anxious.",0.40785797679999997,0.27341136749999995,0.5556590849999999
Heavy clonorchiasis due to food-borne trematodiases,"Abdominopelvic problem, moderate",has pain in the belly and feels nauseous. The person has difficulties with daily activities. ,0.11433996700000003,0.077947085,0.158676813
Heavy fascioliasis due to food-borne trematodiases,"Abdominopelvic problem, moderate",has pain in the belly and feels nauseous. The person has difficulties with daily activities. ,0.11433996700000003,0.077947085,0.158676813
Heavy intestinal fluke infection due to food-borne trematodiases,"Abdominopelvic problem, moderate",has pain in the belly and feels nauseous. The person has difficulties with daily activities. ,0.11433996700000003,0.077947085,0.158676813
Heavy opisthorchiasis due to food-borne trematodiases,"Abdominopelvic problem, moderate",has pain in the belly and feels nauseous. The person has difficulties with daily activities. ,0.11433996700000003,0.077947085,0.158676813
Cerebral paragonimiasis,Epilepsy,(combined DW),,,
Disfigurement level 1 due to leprosy,"Disfigurement, level 1","has a slight, visible physical deformity that others notice, which causes some worry and discomfort.",0.011016252399999999,0.005239763,0.020619542499999997
Disfigurement level 2 due to leprosy,"Disfigurement, level 2","has a visible physical deformity that causes others to stare and comment. As a result, the person is worried and has trouble sleeping and concentrating.",0.066991754,0.04441772,0.095900522
